,beg_month,product,region,district,terr,ro
476,1/1/2017,HOME,A1,R104,TSV1155,91
477,1/1/2017,HOME,A1,R105,TSV1012,41
478,1/1/2017,HOME,A1,R105,TSV1021,58
479,1/1/2017,HOME,A1,R105,TSV3027,53
480,1/1/2017,HOME,A1,R121,TSV1003,36
481,1/1/2017,HOME,A2,R201,TSV1008,69
482,1/1/2017,HOME,A2,R201,TSV1009,29
483,1/1/2017,HOME,A2,R201,TSV1010,53
484,1/1/2017,HOME,A2,R202,TSV1007,42
485,1/1/2017,HOME,A2,R202,TSV1011,52
486,1/1/2017,HOME,A2,R202,TSV1164,53
487,1/1/2017,HOME,A2,R202,TSV1190,39
488,1/1/2017,HOME,A2,R203,TSV1016,49
489,1/1/2017,HOME,A2,R203,TSV1200,24
490,1/1/2017,HOME,A2,R204,TSV1017,53
491,1/1/2017,HOME,A2,R204,TSV1020,61
492,1/1/2017,HOME,A2,R204,TSV1022,54
493,1/1/2017,HOME,A2,R204,TSV1222,20
494,1/1/2017,HOME,A2,R205,TSV1019,67
495,1/1/2017,HOME,A2,R205,TSV1023,23
496,1/1/2017,HOME,A2,R205,TSV1024,35
497,1/1/2017,HOME,A2,R206,TSV1025,77
498,1/1/2017,HOME,A2,R206,TSV1026,84
499,1/1/2017,HOME,A2,R206,TSV1027,61
500,1/1/2017,HOME,A2,R206,TSV1185,85
501,1/1/2017,HOME,A2,R221,TSV1018,27
502,1/1/2017,HOME,A3,R302,TSV1053,56
503,1/1/2017,HOME,A3,R302,TSV1054,75
504,1/1/2017,HOME,A3,R302,TSV1056,46
505,1/1/2017,HOME,A3,R302,TSV1154,76
506,1/1/2017,HOME,A3,R302,TSV2081,17
507,1/1/2017,HOME,A3,R303,TSV1058,59
508,1/1/2017,HOME,A3,R303,TSV1059,62
509,1/1/2017,HOME,A3,R303,TSV1060,53
510,1/1/2017,HOME,A3,R305,TSV1057,44
511,1/1/2017,HOME,A3,R305,TSV1162,59
512,1/1/2017,HOME,A3,R305,TSV2089,39
513,1/1/2017,HOME,A3,R306,TSV1061,55
514,1/1/2017,HOME,A3,R306,TSV1062,25
515,1/1/2017,HOME,A3,R306,TSV1063,64
516,1/1/2017,HOME,A3,R306,TSV1079,42
517,1/1/2017,HOME,A3,R306,TSV1080,47
518,1/1/2017,HOME,A3,R306,TSV1081,37
519,1/1/2017,HOME,A3,R306,TSV1082,76
520,1/1/2017,HOME,A3,R306,TSV1181,40
521,1/1/2017,HOME,A3,R306,TSV1182,48
522,1/1/2017,HOME,A4,R401,TSV1050,65
523,1/1/2017,HOME,A4,R401,TSV1051,40
524,1/1/2017,HOME,A4,R401,TSV1052,79
525,1/1/2017,HOME,A4,R401,TSV1156,48
526,1/1/2017,HOME,A4,R402,TSV1047,37
527,1/1/2017,HOME,A4,R402,TSV1049,55
528,1/1/2017,HOME,A4,R402,TSV1202,63
529,1/1/2017,HOME,A4,R403,TSV1064,62
530,1/1/2017,HOME,A4,R403,TSV1066,78
531,1/1/2017,HOME,A4,R403,TSV1198,36
532,1/1/2017,HOME,A4,R404,TSV1046,66
533,1/1/2017,HOME,A4,R404,TSV1048,61
534,1/1/2017,HOME,A4,R404,TSV1065,72
535,1/1/2017,HOME,A4,R405,TSV1055,38
536,1/1/2017,HOME,A4,R405,TSV1083,65
537,1/1/2017,HOME,A4,R405,TSV1084,50
538,1/1/2017,HOME,A4,R405,TSV1085,25
539,1/1/2017,HOME,A4,R405,TSV1209,46
540,1/1/2017,HOME,A4,R406,TSV1043,69
541,1/1/2017,HOME,A4,R406,TSV1045,36
542,1/1/2017,HOME,A4,R406,TSV1207,50
543,1/1/2017,HOME,A5,R501,TSV1037,58
544,1/1/2017,HOME,A5,R501,TSV1180,57
545,1/1/2017,HOME,A5,R501,TSV1189,48
546,1/1/2017,HOME,A5,R502,TSV1035,38
547,1/1/2017,HOME,A5,R502,TSV1036,67
548,1/1/2017,HOME,A5,R502,TSV1183,33
549,1/1/2017,HOME,A5,R503,TSV1031,43
550,1/1/2017,HOME,A5,R503,TSV1032,57
551,1/1/2017,HOME,A5,R503,TSV1033,25
552,1/1/2017,HOME,A5,R503,TSV1197,46
553,1/1/2017,HOME,A5,R504,TSV1041,44
554,1/1/2017,HOME,A5,R504,TSV1042,62
555,1/1/2017,HOME,A5,R504,TSV1152,51
556,1/1/2017,HOME,A5,R505,TSV1034,71
557,1/1/2017,HOME,A5,R505,TSV1038,62
558,1/1/2017,HOME,A5,R505,TSV1039,53
559,1/1/2017,HOME,A5,R505,TSV1067,30
560,1/1/2017,HOME,A5,R506,TSV1068,61
561,1/1/2017,HOME,A5,R506,TSV1069,54
562,1/1/2017,HOME,A5,R506,TSV1193,56
563,1/1/2017,HOME,A5,R507,TSV1028,51
564,1/1/2017,HOME,A5,R507,TSV1030,51
565,1/1/2017,HOME,A5,R507,TSV1169,68
566,1/1/2017,HOME,A5,R508,TSV1029,41
567,1/1/2017,HOME,A5,R508,TSV1040,60
568,1/1/2017,HOME,A5,R508,TSV1044,37
569,1/1/2017,HOME,A5,R508,TSV1184,57
570,1/1/2017,HOME,A6,R601,TSV1113,60
571,1/1/2017,HOME,A6,R601,TSV1114,71
572,1/1/2017,HOME,A6,R602,TSV1107,61
573,1/1/2017,HOME,A6,R602,TSV1110,64
574,1/1/2017,HOME,A6,R602,TSV1112,42
575,1/1/2017,HOME,A6,R602,TSV1179,57
576,1/1/2017,HOME,A6,R603,TSV1105,68
577,1/1/2017,HOME,A6,R603,TSV1106,48
578,1/1/2017,HOME,A6,R603,TSV1153,74
579,1/1/2017,HOME,A6,R603,TSV1175,66
580,1/1/2017,HOME,A6,R604,TSV1098,51
581,1/1/2017,HOME,A6,R604,TSV1099,48
582,1/1/2017,HOME,A6,R604,TSV1168,54
583,1/1/2017,HOME,A6,R604,TSV1176,53
584,1/1/2017,HOME,A6,R605,TSV1070,53
585,1/1/2017,HOME,A6,R605,TSV1071,60
586,1/1/2017,HOME,A6,R605,TSV1072,49
587,1/1/2017,HOME,A6,R605,TSV1158,39
588,1/1/2017,HOME,A6,R606,TSV1100,82
589,1/1/2017,HOME,A6,R606,TSV1101,71
590,1/1/2017,HOME,A6,R606,TSV1104,87
591,1/1/2017,HOME,A6,R607,TSV1108,62
592,1/1/2017,HOME,A6,R607,TSV1109,77
593,1/1/2017,HOME,A6,R607,TSV1111,50
594,1/1/2017,HOME,A6,R607,TSV1174,67
595,1/1/2017,HOME,A7,R701,TSV1077,50
596,1/1/2017,HOME,A7,R701,TSV1078,42
597,1/1/2017,HOME,A7,R701,TSV1216,44
598,1/1/2017,HOME,A7,R701,TSV3077,39
599,1/1/2017,HOME,A7,R702,TSV1123,41
600,1/1/2017,HOME,A7,R702,TSV1125,66
601,1/1/2017,HOME,A7,R702,TSV1126,56
602,1/1/2017,HOME,A7,R702,TSV1157,57
603,1/1/2017,HOME,A7,R702,TSV3126,41
604,1/1/2017,HOME,A7,R703,TSV1120,49
605,1/1/2017,HOME,A7,R703,TSV1122,32
606,1/1/2017,HOME,A7,R703,TSV1167,48
607,1/1/2017,HOME,A7,R703,TSV1217,50
608,1/1/2017,HOME,A7,R704,TSV1121,57
609,1/1/2017,HOME,A7,R704,TSV1204,43
610,1/1/2017,HOME,A7,R705,TSV1004,30
611,1/1/2017,HOME,A7,R705,TSV1073,67
612,1/1/2017,HOME,A7,R705,TSV1074,23
613,1/1/2017,HOME,A7,R705,TSV1075,48
614,1/1/2017,HOME,A7,R706,TSV1102,67
615,1/1/2017,HOME,A7,R706,TSV1205,41
616,1/1/2017,HOME,A7,R706,TSV1210,46
617,1/1/2017,HOME,A7,R706,TSV1214,75
618,1/1/2017,HOME,A7,R706,TSV1215,62
619,1/1/2017,HOME,A7,R707,TSV1097,48
620,1/1/2017,HOME,A7,R707,TSV1103,67
621,1/1/2017,HOME,A7,R707,TSV1177,38
622,1/1/2017,HOME,A7,R707,TSV1208,41
623,1/1/2017,HOME,A8,R801,TSV1127,72
624,1/1/2017,HOME,A8,R801,TSV1128,78
625,1/1/2017,HOME,A8,R801,TSV1129,85
626,1/1/2017,HOME,A8,R801,TSV1130,49
627,1/1/2017,HOME,A8,R802,TSV1086,58
628,1/1/2017,HOME,A8,R802,TSV1087,64
629,1/1/2017,HOME,A8,R802,TSV1088,98
630,1/1/2017,HOME,A8,R802,TSV1160,67
631,1/1/2017,HOME,A8,R803,TSV1089,37
632,1/1/2017,HOME,A8,R803,TSV1090,38
633,1/1/2017,HOME,A8,R803,TSV1091,59
634,1/1/2017,HOME,A8,R803,TSV1092,83
635,1/1/2017,HOME,A8,R803,TSV1219,38
636,1/1/2017,HOME,A8,R804,TSV1093,63
637,1/1/2017,HOME,A8,R804,TSV1096,47
638,1/1/2017,HOME,A8,R805,TSV1094,63
639,1/1/2017,HOME,A8,R805,TSV1095,48
640,1/1/2017,HOME,A8,R805,TSV1159,47
641,1/1/2017,HOME,A8,R806,TSV1143,54
642,1/1/2017,HOME,A8,R806,TSV1144,59
643,1/1/2017,HOME,A8,R806,TSV1170,47
644,1/1/2017,HOME,A8,R806,TSV1221,35
645,1/1/2017,HOME,A8,R806,TSV1223,17
646,1/1/2017,HOME,A8,R807,TSV1133,54
647,1/1/2017,HOME,A8,R807,TSV1140,54
648,1/1/2017,HOME,A8,R807,TSV1191,78
649,1/1/2017,HOME,A8,R807,TSV1218,68
650,1/1/2017,HOME,A9,R901,TSV1134,51
651,1/1/2017,HOME,A9,R901,TSV1135,83
652,1/1/2017,HOME,A9,R901,TSV1137,45
653,1/1/2017,HOME,A9,R901,TSV5020,15
654,1/1/2017,HOME,A9,R902,TSV1132,51
655,1/1/2017,HOME,A9,R902,TSV1139,44
656,1/1/2017,HOME,A9,R902,TSV1141,62
657,1/1/2017,HOME,A9,R902,TSV1188,57
658,1/1/2017,HOME,A9,R903,TSV1136,52
659,1/1/2017,HOME,A9,R903,TSV1187,18
660,1/1/2017,HOME,A9,R904,TSV1150,42
661,1/1/2017,HOME,A9,R904,TSV1151,77
662,1/1/2017,HOME,A9,R904,TSV1166,55
663,1/1/2017,HOME,A9,R904,TSV1203,44
664,1/1/2017,HOME,A9,R905,TSV1116,62
665,1/1/2017,HOME,A9,R905,TSV1117,41
666,1/1/2017,HOME,A9,R905,TSV1119,86
667,1/1/2017,HOME,A9,R905,TSV1195,48
668,1/1/2017,HOME,A9,R906,TSV1138,37
669,1/1/2017,HOME,A9,R906,TSV1142,29
670,1/1/2017,HOME,A9,R906,TSV1145,52
671,1/1/2017,HOME,A9,R906,TSV1147,67
672,1/1/2017,HOME,A9,R906,TSV1148,51
673,2/1/2017,ACUTE,A1,R101,TMV1001,30
674,2/1/2017,ACUTE,A1,R101,TMV1002,42
675,2/1/2017,ACUTE,A1,R101,TMV1003,24
676,2/1/2017,ACUTE,A1,R101,TMV2001,17
677,2/1/2017,ACUTE,A1,R102,TMV1007,12
678,2/1/2017,ACUTE,A1,R102,TMV1009,17
679,2/1/2017,ACUTE,A1,R102,TMV1010,33
680,2/1/2017,ACUTE,A1,R102,TMV2010,5
681,2/1/2017,ACUTE,A1,R103,TMV1004,13
682,2/1/2017,ACUTE,A1,R103,TMV1020,16
683,2/1/2017,ACUTE,A1,R103,TMV1021,32
684,2/1/2017,ACUTE,A1,R103,TMV1023,38
685,2/1/2017,ACUTE,A1,R103,TMV1212,15
686,2/1/2017,ACUTE,A1,R103,TMV1252,45
687,2/1/2017,ACUTE,A1,R104,TMV1006,28
688,2/1/2017,ACUTE,A1,R104,TMV1019,7
689,2/1/2017,ACUTE,A1,R104,TMV1245,18
690,2/1/2017,ACUTE,A1,R105,TMV1018,19
691,2/1/2017,ACUTE,A1,R105,TMV1035,10
692,2/1/2017,ACUTE,A1,R105,TMV1039,10
693,2/1/2017,ACUTE,A1,R105,TMV2035,14
694,2/1/2017,ACUTE,A2,R201,TMV1011,26
695,2/1/2017,ACUTE,A2,R201,TMV1012,4
696,2/1/2017,ACUTE,A2,R201,TMV1013,23
697,2/1/2017,ACUTE,A2,R201,TMV1014,20
698,2/1/2017,ACUTE,A2,R201,TMV1244,20
699,2/1/2017,ACUTE,A2,R202,TMV1008,11
700,2/1/2017,ACUTE,A2,R202,TMV1015,42
701,2/1/2017,ACUTE,A2,R202,TMV1016,25
702,2/1/2017,ACUTE,A2,R202,TMV1017,34
703,2/1/2017,ACUTE,A2,R203,TMV1024,5
704,2/1/2017,ACUTE,A2,R203,TMV1025,24
705,2/1/2017,ACUTE,A2,R203,TMV1027,20
706,2/1/2017,ACUTE,A2,R203,TMV2024,19
707,2/1/2017,ACUTE,A2,R204,TMV1026,42
708,2/1/2017,ACUTE,A2,R204,TMV1029,23
709,2/1/2017,ACUTE,A2,R204,TMV1030,10
710,2/1/2017,ACUTE,A2,R204,TMV1032,25
711,2/1/2017,ACUTE,A2,R204,TMV1033,14
712,2/1/2017,ACUTE,A2,R205,TMV1028,25
713,2/1/2017,ACUTE,A2,R205,TMV1031,18
714,2/1/2017,ACUTE,A2,R205,TMV1034,17
715,2/1/2017,ACUTE,A2,R205,TMV2034,22
716,2/1/2017,ACUTE,A2,R206,TMV1037,15
717,2/1/2017,ACUTE,A2,R206,TMV1038,28
718,2/1/2017,ACUTE,A2,R206,TMV1228,36
719,2/1/2017,ACUTE,A2,R206,TMV1230,20
720,2/1/2017,ACUTE,A3,R301,TMV1118,11
721,2/1/2017,ACUTE,A3,R301,TMV1119,20
722,2/1/2017,ACUTE,A3,R301,TMV1121,20
723,2/1/2017,ACUTE,A3,R301,TMV1227,34
724,2/1/2017,ACUTE,A3,R301,TMV2228,14
725,2/1/2017,ACUTE,A3,R302,TMV1078,15
726,2/1/2017,ACUTE,A3,R302,TMV1080,18
727,2/1/2017,ACUTE,A3,R302,TMV1081,15
728,2/1/2017,ACUTE,A3,R302,TMV1082,29
729,2/1/2017,ACUTE,A3,R302,TMV2081,6
730,2/1/2017,ACUTE,A3,R303,TMV1084,18
731,2/1/2017,ACUTE,A3,R303,TMV1085,25
732,2/1/2017,ACUTE,A3,R303,TMV1086,31
733,2/1/2017,ACUTE,A3,R303,TMV1087,17
734,2/1/2017,ACUTE,A3,R304,TMV1089,21
735,2/1/2017,ACUTE,A3,R304,TMV1091,16
736,2/1/2017,ACUTE,A3,R304,TMV1092,13
737,2/1/2017,ACUTE,A3,R304,TMV1117,19
738,2/1/2017,ACUTE,A3,R304,TMV1120,22
739,2/1/2017,ACUTE,A3,R304,TMV1236,14
740,2/1/2017,ACUTE,A3,R304,TMV3201,13
741,2/1/2017,ACUTE,A3,R305,TMV1083,15
742,2/1/2017,ACUTE,A3,R305,TMV1090,10
743,2/1/2017,ACUTE,A3,R305,TMV3202,12
744,2/1/2017,ACUTE,A3,R305,TMV5001,12
745,2/1/2017,ACUTE,A3,R330,TMV9993,1
746,2/1/2017,ACUTE,A4,R401,TMV1073,7
747,2/1/2017,ACUTE,A4,R401,TMV1074,32
748,2/1/2017,ACUTE,A4,R401,TMV1076,10
749,2/1/2017,ACUTE,A4,R401,TMV1077,29
750,2/1/2017,ACUTE,A4,R401,TMV1247,10
751,2/1/2017,ACUTE,A4,R402,TMV1069,11
752,2/1/2017,ACUTE,A4,R402,TMV1072,33
753,2/1/2017,ACUTE,A4,R402,TMV1225,12
754,2/1/2017,ACUTE,A4,R402,TMV1246,9
755,2/1/2017,ACUTE,A4,R403,TMV1063,20
756,2/1/2017,ACUTE,A4,R403,TMV1093,27
757,2/1/2017,ACUTE,A4,R403,TMV1096,40
758,2/1/2017,ACUTE,A4,R404,TMV1071,23
759,2/1/2017,ACUTE,A4,R404,TMV1094,42
760,2/1/2017,ACUTE,A4,R404,TMV1097,17
761,2/1/2017,ACUTE,A4,R404,TMV1231,17
762,2/1/2017,ACUTE,A4,R405,TMV1079,5
763,2/1/2017,ACUTE,A4,R405,TMV1122,26
764,2/1/2017,ACUTE,A4,R405,TMV1123,8
765,2/1/2017,ACUTE,A4,R405,TMV1125,34
766,2/1/2017,ACUTE,A4,R405,TMV2211,9
767,2/1/2017,ACUTE,A4,R406,TMV1064,37
768,2/1/2017,ACUTE,A4,R406,TMV1065,14
769,2/1/2017,ACUTE,A4,R406,TMV1066,18
770,2/1/2017,ACUTE,A4,R406,TMV1238,9
771,2/1/2017,ACUTE,A4,R430,TMV9994,3
772,2/1/2017,ACUTE,A5,R501,TMV1047,13
773,2/1/2017,ACUTE,A5,R501,TMV1054,35
774,2/1/2017,ACUTE,A5,R501,TMV1056,16
775,2/1/2017,ACUTE,A5,R501,TMV1229,6
776,2/1/2017,ACUTE,A5,R502,TMV1049,17
777,2/1/2017,ACUTE,A5,R502,TMV1051,16
778,2/1/2017,ACUTE,A5,R502,TMV1052,18
779,2/1/2017,ACUTE,A5,R502,TMV1053,15
780,2/1/2017,ACUTE,A5,R502,TMV5005,6
781,2/1/2017,ACUTE,A5,R503,TMV1045,21
782,2/1/2017,ACUTE,A5,R503,TMV1046,13
783,2/1/2017,ACUTE,A5,R503,TMV1048,26
784,2/1/2017,ACUTE,A5,R503,TMV1215,13
785,2/1/2017,ACUTE,A5,R504,TMV1058,22
786,2/1/2017,ACUTE,A5,R504,TMV1061,23
787,2/1/2017,ACUTE,A5,R504,TMV1062,40
788,2/1/2017,ACUTE,A5,R504,TMV1235,26
789,2/1/2017,ACUTE,A5,R505,TMV1050,9
790,2/1/2017,ACUTE,A5,R505,TMV1055,34
791,2/1/2017,ACUTE,A5,R505,TMV1057,26
792,2/1/2017,ACUTE,A5,R505,TMV1098,14
793,2/1/2017,ACUTE,A5,R506,TMV1099,29
794,2/1/2017,ACUTE,A5,R506,TMV1101,19
795,2/1/2017,ACUTE,A5,R506,TMV1102,23
796,2/1/2017,ACUTE,A5,R506,TMV3102,11
797,2/1/2017,ACUTE,A5,R507,TMV1040,37
798,2/1/2017,ACUTE,A5,R507,TMV1041,37
799,2/1/2017,ACUTE,A5,R507,TMV1043,25
800,2/1/2017,ACUTE,A5,R508,TMV1042,9
801,2/1/2017,ACUTE,A5,R508,TMV1059,37
802,2/1/2017,ACUTE,A5,R508,TMV1060,15
803,2/1/2017,ACUTE,A5,R508,TMV1067,16
804,2/1/2017,ACUTE,A6,R601,TMV1162,15
805,2/1/2017,ACUTE,A6,R601,TMV1163,22
806,2/1/2017,ACUTE,A6,R601,TMV1216,34
807,2/1/2017,ACUTE,A6,R601,TMV2164,10
808,2/1/2017,ACUTE,A6,R602,TMV1155,33
809,2/1/2017,ACUTE,A6,R602,TMV1156,24
810,2/1/2017,ACUTE,A6,R602,TMV1159,34
811,2/1/2017,ACUTE,A6,R602,TMV1161,28
812,2/1/2017,ACUTE,A6,R603,TMV1151,19
813,2/1/2017,ACUTE,A6,R603,TMV1152,28
814,2/1/2017,ACUTE,A6,R603,TMV1153,27
815,2/1/2017,ACUTE,A6,R603,TMV1154,39
816,2/1/2017,ACUTE,A6,R604,TMV1141,18
817,2/1/2017,ACUTE,A6,R604,TMV1142,28
818,2/1/2017,ACUTE,A6,R604,TMV1143,40
819,2/1/2017,ACUTE,A6,R604,TMV1144,33
820,2/1/2017,ACUTE,A6,R605,TMV1103,20
821,2/1/2017,ACUTE,A6,R605,TMV1104,23
822,2/1/2017,ACUTE,A6,R605,TMV1105,10
823,2/1/2017,ACUTE,A6,R605,TMV1106,35
824,2/1/2017,ACUTE,A6,R605,TMV1107,21
825,2/1/2017,ACUTE,A6,R605,TMV2105,12
826,2/1/2017,ACUTE,A6,R606,TMV1145,33
827,2/1/2017,ACUTE,A6,R606,TMV1147,37
828,2/1/2017,ACUTE,A6,R606,TMV1150,23
829,2/1/2017,ACUTE,A6,R606,TMV1255,25
830,2/1/2017,ACUTE,A6,R607,TMV1157,7
831,2/1/2017,ACUTE,A6,R607,TMV1158,41
832,2/1/2017,ACUTE,A6,R607,TMV1160,39
833,2/1/2017,ACUTE,A6,R607,TMV3157,7
834,2/1/2017,ACUTE,A6,R630,TMV9996,4
835,2/1/2017,ACUTE,A7,R701,TMV1114,14
836,2/1/2017,ACUTE,A7,R701,TMV1115,11
837,2/1/2017,ACUTE,A7,R701,TMV1116,11
838,2/1/2017,ACUTE,A7,R701,TMV1243,14
839,2/1/2017,ACUTE,A7,R702,TMV1175,29
840,2/1/2017,ACUTE,A7,R702,TMV1176,29
841,2/1/2017,ACUTE,A7,R702,TMV1178,31
842,2/1/2017,ACUTE,A7,R702,TMV1179,16
843,2/1/2017,ACUTE,A7,R702,TMV3179,18
844,2/1/2017,ACUTE,A7,R703,TMV1170,12
845,2/1/2017,ACUTE,A7,R703,TMV1172,56
846,2/1/2017,ACUTE,A7,R703,TMV1174,49
847,2/1/2017,ACUTE,A7,R703,TMV2210,6
848,2/1/2017,ACUTE,A7,R703,TMV2218,16
849,2/1/2017,ACUTE,A7,R704,TMV1171,11
850,2/1/2017,ACUTE,A7,R704,TMV1173,19
851,2/1/2017,ACUTE,A7,R704,TMV1177,24
852,2/1/2017,ACUTE,A7,R705,TMV1108,19
853,2/1/2017,ACUTE,A7,R705,TMV1109,12
854,2/1/2017,ACUTE,A7,R705,TMV1110,26
855,2/1/2017,ACUTE,A7,R705,TMV1111,27
856,2/1/2017,ACUTE,A7,R705,TMV3213,7
857,2/1/2017,ACUTE,A7,R706,TMV1148,6
858,2/1/2017,ACUTE,A7,R706,TMV1237,33
859,2/1/2017,ACUTE,A7,R706,TMV1239,28
860,2/1/2017,ACUTE,A7,R706,TMV1240,26
861,2/1/2017,ACUTE,A7,R707,TMV1140,45
862,2/1/2017,ACUTE,A7,R707,TMV1146,8
863,2/1/2017,ACUTE,A7,R707,TMV1213,12
864,2/1/2017,ACUTE,A7,R707,TMV1250,37
865,2/1/2017,ACUTE,A7,R730,TMV9997,8
866,2/1/2017,ACUTE,A8,R801,TMV1180,7
867,2/1/2017,ACUTE,A8,R801,TMV1181,3
868,2/1/2017,ACUTE,A8,R801,TMV1183,12
869,2/1/2017,ACUTE,A8,R801,TMV1184,9
870,2/1/2017,ACUTE,A8,R801,TMV1284,18
871,2/1/2017,ACUTE,A8,R802,TMV1126,10
872,2/1/2017,ACUTE,A8,R802,TMV1127,22
873,2/1/2017,ACUTE,A8,R802,TMV1128,14
874,2/1/2017,ACUTE,A8,R802,TMV1129,27
875,2/1/2017,ACUTE,A8,R803,TMV1130,18
876,2/1/2017,ACUTE,A8,R803,TMV1131,41
877,2/1/2017,ACUTE,A8,R803,TMV1133,15
878,2/1/2017,ACUTE,A8,R803,TMV1134,29
879,2/1/2017,ACUTE,A8,R803,TMV1251,40
880,2/1/2017,ACUTE,A8,R804,TMV1233,15
881,2/1/2017,ACUTE,A8,R804,TMV1242,18
882,2/1/2017,ACUTE,A8,R804,TMV2139,3
883,2/1/2017,ACUTE,A8,R805,TMV1136,14
884,2/1/2017,ACUTE,A8,R805,TMV1137,25
885,2/1/2017,ACUTE,A8,R805,TMV1138,30
886,2/1/2017,ACUTE,A8,R805,TMV5011,36
887,2/1/2017,ACUTE,A8,R806,TMV1199,37
888,2/1/2017,ACUTE,A8,R806,TMV1200,31
889,2/1/2017,ACUTE,A8,R806,TMV1201,14
890,2/1/2017,ACUTE,A8,R806,TMV1202,23
891,2/1/2017,ACUTE,A8,R806,TMV1253,14
892,2/1/2017,ACUTE,A8,R806,TMV2201,28
893,2/1/2017,ACUTE,A8,R807,TMV1185,14
894,2/1/2017,ACUTE,A8,R807,TMV1187,26
895,2/1/2017,ACUTE,A8,R807,TMV1197,23
896,2/1/2017,ACUTE,A8,R807,TMV1241,8
897,2/1/2017,ACUTE,A9,R901,TMV1189,44
898,2/1/2017,ACUTE,A9,R901,TMV1190,19
899,2/1/2017,ACUTE,A9,R901,TMV1222,15
900,2/1/2017,ACUTE,A9,R901,TMV1223,29
901,2/1/2017,ACUTE,A9,R901,TMV5020,2
902,2/1/2017,ACUTE,A9,R902,TMV1186,25
903,2/1/2017,ACUTE,A9,R902,TMV1194,22
904,2/1/2017,ACUTE,A9,R902,TMV1196,13
905,2/1/2017,ACUTE,A9,R902,TMV1198,22
906,2/1/2017,ACUTE,A9,R902,TMV5002,30
907,2/1/2017,ACUTE,A9,R903,TMV1191,13
908,2/1/2017,ACUTE,A9,R903,TMV1192,19
909,2/1/2017,ACUTE,A9,R903,TMV1220,25
910,2/1/2017,ACUTE,A9,R903,TMV1221,17
911,2/1/2017,ACUTE,A9,R904,TMV1207,16
912,2/1/2017,ACUTE,A9,R904,TMV1208,34
913,2/1/2017,ACUTE,A9,R904,TMV1209,33
914,2/1/2017,ACUTE,A9,R904,TMV1210,34
915,2/1/2017,ACUTE,A9,R904,TMV1217,18
916,2/1/2017,ACUTE,A9,R905,TMV1165,33
917,2/1/2017,ACUTE,A9,R905,TMV1166,27
918,2/1/2017,ACUTE,A9,R905,TMV1167,6
919,2/1/2017,ACUTE,A9,R905,TMV1168,22
920,2/1/2017,ACUTE,A9,R905,TMV1169,28
921,2/1/2017,ACUTE,A9,R906,TMV1195,17
922,2/1/2017,ACUTE,A9,R906,TMV1203,29
923,2/1/2017,ACUTE,A9,R906,TMV1204,34
924,2/1/2017,ACUTE,A9,R906,TMV1206,26
925,2/1/2017,ACUTE,A9,R906,TMV1248,10
926,2/1/2017,EXTENDED,A1,R101,TSV1001,14
927,2/1/2017,EXTENDED,A1,R101,TSV1165,23
928,2/1/2017,EXTENDED,A1,R101,TSV1173,24
929,2/1/2017,EXTENDED,A1,R102,TSV1006,7
930,2/1/2017,EXTENDED,A1,R102,TSV1171,9
931,2/1/2017,EXTENDED,A1,R102,TSV1271,12
932,2/1/2017,EXTENDED,A1,R102,TSV2010,4
933,2/1/2017,EXTENDED,A1,R103,TSV1014,17
934,2/1/2017,EXTENDED,A1,R103,TSV1015,9
935,2/1/2017,EXTENDED,A1,R103,TSV1172,18
936,2/1/2017,EXTENDED,A1,R103,TSV1212,7
937,2/1/2017,EXTENDED,A1,R104,TSV1005,10
938,2/1/2017,EXTENDED,A1,R104,TSV1013,12
939,2/1/2017,EXTENDED,A1,R104,TSV1155,11
940,2/1/2017,EXTENDED,A1,R105,TSV1012,15
941,2/1/2017,EXTENDED,A1,R105,TSV1021,17
942,2/1/2017,EXTENDED,A1,R105,TSV3027,4
943,2/1/2017,EXTENDED,A1,R121,TSV1003,1
944,2/1/2017,EXTENDED,A2,R201,TSV1008,25
945,2/1/2017,EXTENDED,A2,R201,TSV1009,16
946,2/1/2017,EXTENDED,A2,R201,TSV1010,38
947,2/1/2017,EXTENDED,A2,R202,TSV1007,4
948,2/1/2017,EXTENDED,A2,R202,TSV1011,12
949,2/1/2017,EXTENDED,A2,R202,TSV1164,18
950,2/1/2017,EXTENDED,A2,R202,TSV1190,4
951,2/1/2017,EXTENDED,A2,R203,TSV1016,11
952,2/1/2017,EXTENDED,A2,R203,TSV1200,19
953,2/1/2017,EXTENDED,A2,R204,TSV1017,6
954,2/1/2017,EXTENDED,A2,R204,TSV1020,13
955,2/1/2017,EXTENDED,A2,R204,TSV1022,9
956,2/1/2017,EXTENDED,A2,R204,TSV1222,10
957,2/1/2017,EXTENDED,A2,R205,TSV1019,5
958,2/1/2017,EXTENDED,A2,R205,TSV1023,12
959,2/1/2017,EXTENDED,A2,R205,TSV1024,8
960,2/1/2017,EXTENDED,A2,R206,TSV1025,18
961,2/1/2017,EXTENDED,A2,R206,TSV1026,23
962,2/1/2017,EXTENDED,A2,R206,TSV1027,22
963,2/1/2017,EXTENDED,A2,R206,TSV1185,31
964,2/1/2017,EXTENDED,A2,R221,TSV1018,3
965,2/1/2017,EXTENDED,A3,R302,TSV1053,12
966,2/1/2017,EXTENDED,A3,R302,TSV1054,14
967,2/1/2017,EXTENDED,A3,R302,TSV1056,6
968,2/1/2017,EXTENDED,A3,R302,TSV1154,8
969,2/1/2017,EXTENDED,A3,R302,TSV2081,3
